date,btc_price,btc_volume,eth_price,eth_volume,bnb_price,bnb_volume,vet_price,vet_volume,btt_price,btt_volume,hot_price,hot_volume
2017-03-22,1039.8401726478428,188848065.44100598,41.262612537182946,66568697.13198635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,1029.1394137431018,82048831.9755843,43.274929979555615,64280704.82629739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,940.0206265591036,161801850.34465718,50.894791438930966,186199954.72870487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,965.2650626610691,190451071.3339399,50.678966487888445,161617494.53457117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,954.4766599717783,130490540.3796116,50.049454214237386,85306682.68239024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,1042.6050726198062,138288339.0282277,49.017113803037155,72421320.02870055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,1044.7219999999998,127643560.28946394,50.259542864330534,63445924.96171639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,1038.617197616254,121169066.49229117,52.84379426461343,94092094.51316193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,1031.4929056461594,102438849.919161,52.313175209019796,51703487.39219208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,1078.274711090609,133287124.42714268,49.9646672803426,93559373.29078574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,1085.2529999999997,87750426.90171514,50.42578760723248,57319943.03719086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,1098.0679999999998,80231506.35067685,48.37846727683558,86493796.3560341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,1139.3082754455547,131765236.03753588,43.57923995912754,107658222.89744815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,1140.4975903801683,108222974.26702544,41.79779504583054,94009509.91013359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,1132.339904992776,87439620.02168314,45.590295052351756,77394936.33704934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,1194.2109999999996,128309277.22353126,42.978525212227865,83596063.24955817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,1189.775123703212,90840184.05054909,42.40137665621101,45710556.43334019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,1182.271,43899666.20643768,44.501284387189116,47830509.431582466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,1187.6989999999998,41151425.52338414,44.1907610730727,23843828.235415436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,1210.515,76050218.05983433,43.90534128958704,30011146.706036303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,1226.618,78899688.76011947,43.85889483882994,24362779.834156487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,1218.299,83573376.82029216,46.197883489516954,64060330.38766039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,1174.209,131395672.09469403,49.7503375730287,105834573.1245954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,1183.687,92892227.90249667,47.56205172159332,57312861.70789763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,1180.323,53325277.000297464,49.122793411699824,44031479.42837937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,1186.31,36294382.376176596,48.70871927867354,18940687.571405288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,1205.143,83379623.41478413,48.34641781155764,29334200.22162203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,1217.58,85025813.90001634,50.759170818800456,46490458.14501291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,1225.721,71343829.93791687,48.1594963219902,49801919.05302366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,1253.904,112476255.64770472,50.065253649182445,51865276.227512024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,1254.9875,91517340.71934254,48.80173571247641,29790338.033409435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,1249.67,84061246.82405868,49.0798706465032,25473890.075759377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,1247.8388,84420564.20787704,50.60871348408776,29345869.98540767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,1249.9563,70514448.2984891,51.09741863901202,41775081.579924054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,1263.045,93017240.89550121,50.97375547481341,29265025.365697548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,1287.32,121914930.77675967,54.87817856677162,90529456.77094631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,1331.3125,134993633.3799261,63.95735376256868,186806133.133835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,1321.205,161417797.38181546,73.0109629151518,270510184.7218242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,1327.6863,86320647.340096,70.45153824766224,126594019.26335718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,1349.8863,86247238.96408871,79.8025539393512,173218958.1717786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,1408.445,217759983.7243955,76.84617780144701,290126273.0476898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,1442.245,189160669.69719717,77.34604386935915,138794895.4622068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,1485.8175,206154588.92349654,80.9294915785314,115183975.0640192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,1499.36,335017412.62340426,94.11226519917764,269928948.78367954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,1506.0438,324314592.9971558,91.16038713753753,233798440.24945286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,1547.815,135507234.10379437,96.42767965195394,95042529.8296724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,1557.8838,149859388.43444195,89.73967947914684,109489063.89598095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,1633.38,276144904.85303676,87.94812005196805,166178760.5428186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,1700.1775,383922543.2526552,87.50244390780135,258922158.28469768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,1747.3175,288565639.4229343,88.41058886851773,109313275.86282022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,1808.7788,313353159.7330766,88.45664874349296,94641972.77458185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-12,1700.7725,248020430.1818661,88.18109149325619,90420897.82119603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,1751.73,246696636.62711567,89.13893167771396,59897616.43618652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-14,1767.7088,124978733.01274386,90.05504056395782,48280690.88076472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,1696.13,231039670.3102772,90.50413159922428,118176219.01917155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,1716.315,218205145.65872082,87.09148558444505,96955301.31501137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,1804.4513,271656160.3631455,88.21316751381906,116563051.53420986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-18,1889.4088,230137778.81666598,96.62584622982801,148398962.68830538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-19,1972.9013,279848678.0797178,122.16278299258484,380753404.2666354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,2043.42,274198303.3238714,123.02820305804211,211606740.98925158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,2053.8788,264478153.79685724,148.65732047983943,362117265.2049605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,2109.3963,580030832.7898638,153.99006380727735,733476989.0001667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,2292.7025,389402023.7389176,171.08002832171815,314107904.8358022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,2448.1313,555024432.8249408,190.42581317146121,465231566.895268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,2366.9725,889791512.2689184,176.81781507886726,455310601.9269435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,2262.36,716011543.9589934,162.94448638549966,320845434.46142286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-27,2082.845,683119789.1268574,159.05524764233746,524489553.9146857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-28,2219.4875,401864331.3271442,172.3406699356334,275566686.9159719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,2286.2663,312368211.91593516,196.0785933386944,317142762.9142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-30,2167.6438,335746190.66623986,230.79837139121355,820279582.1697654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,2329.0775,416350458.7178713,231.37212671271118,649753307.2629591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,2436.0363,438586633.5187092,221.82807122254022,438784642.5121543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,2514.2275,292795886.85332465,224.31670548594502,226780300.74337018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,2562.54,304803966.17644024,225.39759443485244,199543169.93195236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-04,2556.405,254469613.91820475,247.4275410848339,405540899.41456276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,2721.5525,334411829.5166427,248.93012523209245,233840017.29033926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,2903.4438,1211604496.354524,256.21892337063565,231988781.8625898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,2716.0588,717931660.7865304,256.21892337063565,231988781.8625898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,2824.2038,580940070.4176636,280.333547997722,268066729.96297646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,2817.0638,393210044.6730309,280.333547997722,268066729.96297646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-10,2937.4538,354694237.39057237,337.7921754587072,801852630.5281926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-11,3013.7138,350197483.3404642,341.0796489185503,636143278.2379793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,2701.255,792436484.821471,398.4307850845948,1421483466.375218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,2736.1888,410084483.665015,389.9448221775502,735420495.2051558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,2503.40127294964,565476421.7798644,347.78135772227546,564686366.697392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-15,2444.49371230854,845674827.7127961,346.36906994261665,1019438927.4375795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,2513.81034764638,404682134.6180688,358.2845168676378,404203523.11443627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,2683.5713440378,386716359.4470909,372.3570110185702,299739757.59496593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18,2577.21936114026,320439362.70244586,359.4387121135216,315402069.35223436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,2620.13645139993,307738404.7993459,362.0442891370599,255793325.43759757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20,2777.79265567999,461719561.5390207,358.0532310647092,517663237.25955987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,2717.00310788798,447106675.7720245,327.8909356942679,719062539.4411728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,2724.91221331707,273815444.4663382,326.9598139741636,373363641.5631702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-23,2737.74623109829,187781433.42478496,331.9138051489657,217363813.30567747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24,2618.41673570888,314564252.5547436,310.05462840596994,216259454.09568173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25,2606.8632352265,320081172.027822,288.04702626534885,492617160.2802557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,2488.19416337737,540038332.4734977,258.91946273454556,892409899.091193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27,2531.34899878484,518735269.2034187,280.8130146788337,739337521.914465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-28,2575.43777025493,351206317.75963986,317.2936774724324,735209015.2786213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-29,2561.68143454198,239853090.84820977,300.18215256198584,467820573.9428333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-30,2490.75348798041,210111037.78145665,284.69108328848546,359285362.4912947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,2439.82055973389,207555417.49021047,262.47807335859795,364629591.9530462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-02,2518.54569431263,226784228.5962842,286.1336070099866,352969409.70496273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,2576.7146569746,304599469.9256256,278.5971953381099,244798911.4174002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-04,2610.99757474179,274900590.57347757,269.7366305781692,239212708.08591032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-05,2607.21930206989,238310795.50144583,265.9369454655199,269182917.884202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06,2612.67042830497,175365965.04167378,267.4697236476019,182999371.28307688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-07,2509.21820981689,260711000.65693903,241.4766205298395,257098223.16767168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,2563.19551359687,178182801.69270346,246.21497097327446,237052454.07736254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-09,2519.21739188349,117876420.56676134,238.75431849081662,126590931.37364098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,2363.51568155487,387541497.1273901,210.52819727984127,411832452.472758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,2353.91066125207,420715282.36799073,194.33493649003975,628400853.3093524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-12,2387.32891171674,314834432.76192206,222.13885617231483,480090644.3759754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-13,2364.32126576467,233041527.6837674,206.41325042813503,311100836.347462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,2228.72879099011,320113442.0299653,197.96945236247697,282809496.9510771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,2033.29108803266,463942211.44058734,171.77744094493255,245487302.92215428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-16,1927.09906562122,480771847.6159585,156.46899162898947,594995539.910624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,2181.28608069932,495170862.90144104,188.3527773486568,527360935.2359769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-18,2303.88935545646,729320057.5415988,228.50328003667275,979531260.0237657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,2274.62136530529,577643323.797571,199.59051553264698,769335320.255077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-20,2766.82511908244,1277986817.595834,223.4613483872583,731711069.5424181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-21,2658.07491237597,856653849.5198456,217.08647395834424,390393974.2217934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-22,2802.34788667742,631346052.4370111,231.14352894295098,229970082.7943966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-23,2731.60400741206,532874222.83885914,226.7185992848529,204467773.72653127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,2751.3470702262,356970178.1391705,224.91340709342114,144284203.8135455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,2563.74789523364,793382308.0821117,206.81050478775018,358021108.5784135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-26,2507.38968460757,583046427.0953552,200.3285558009793,291270680.5567596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-27,2649.44120113807,438390969.56700265,203.18932178158303,155763232.69062254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-28,2798.82931330334,1248796319.028303,192.58568390577597,312701503.6657654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,2720.10226250836,862355190.6244134,205.51111919711502,420378363.7250074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-30,2740.32359181287,373175816.24998474,197.19896347978235,278403491.47329795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,2871.3680152452,438125892.5058857,203.28719634179097,256040954.6827099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,2737.76379241919,745400937.0961412,227.08056705038587,794803694.1987914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,2697.8509023017,412594211.0343428,219.05792926762416,310747315.777984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-03,2777.36799394604,339104668.1906748,224.86795657659746,229219665.889338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04,2845.89716230278,368080367.5107562,221.67495953018923,203505640.27122915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-05,3237.07069450803,1066264901.9573861,253.15566612330053,615120367.3016751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-06,3189.7324534615,489419318.3026005,263.2220861638244,640103600.4602818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,3356.70973808691,695546889.0949574,268.49662903477497,435385633.8349678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,3410.45008044914,803019985.1887337,295.14709831672786,678573131.3986272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-09,3330.89782529283,638922625.0771153,297.0696048197405,1197172634.0328116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-10,3367.90538708821,424604065.32912636,296.7767240757822,448574816.64381045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-11,3562.58766284089,641330314.4333423,306.826433219032,411643039.51414186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-12,3800.14062506336,988460078.2087516,308.625531335255,485474525.24875605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-13,4023.25452207874,1549520790.332874,297.15980274719976,689079789.7596157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-14,4175.69529134641,1089626076.898878,296.3972895244633,384478726.7916482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-15,4149.30875941234,1908427436.1044514,288.4507671723357,526951176.2194243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,4262.5587912331,1755705435.2806149,300.0393294082391,640592816.9629201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-17,4286.91743450516,1774245121.0315044,300.5703437604035,641280744.7518665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,4097.68580247375,1515069151.8626456,296.114635373622,590470398.7743214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,4115.21198836208,1710080500.0248759,296.6220895183796,553702157.2699106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-20,4001.22863247285,551798951.9672189,295.17157732771335,342822961.8711704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,3935.22993283277,712634899.3959899,322.2012201364436,1743909692.665895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22,4008.41668521521,1402352816.7446954,312.1744705574116,898344262.6106703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,4069.0802390251,801748251.0347502,316.7889202107443,466474643.49241275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-24,4167.28917680219,686855777.303872,321.7852984049241,397752658.9354108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-25,4199.89203158457,689332055.0584042,329.0252809929819,451950699.05019414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,4123.51337132546,401970264.1835565,329.86578262442157,333839327.838868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-27,4116.46873916326,348607397.3713809,343.34133712814116,370052131.98739076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,4216.24277330547,652038444.4811547,344.2011314209417,519874393.4238931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-29,4394.06343624723,864725915.097578,366.809589912788,767166476.1357825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,4553.80652713686,674336659.4873832,378.90633073469184,852991842.1703743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,4702.93816308458,675647444.6830037,382.9344507545728,414360266.00919527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,4863.19304868405,909131411.605347,386.3430570009356,505643412.793286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,4556.5977768913,1475097323.458513,346.3987754868897,958653961.776176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-03,4632.46233076675,1007165501.0854648,349.92924044114534,671189521.5578377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,4317.18518771612,1554585273.636073,299.7173318855491,1278523027.0732577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,4447.87559221093,1626968192.530412,318.9728041158723,1099567125.3565156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-06,4592.25027789782,1060025861.6307496,333.20632999273016,672471698.8217244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-07,4584.82027519271,669892692.7226958,329.4156625176296,431394249.7466129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,4285.20793872097,1477975497.7897267,304.47510826802426,660392679.7301207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-09,4245.60734112386,787822375.6637348,299.6944444705654,315515992.3564483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-10,4132.6646422833,997139675.398169,292.7796567856866,456818455.0948669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,4164.97621199409,771493043.3837389,296.4753988432914,363007787.84414524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,4130.95628475182,1062536773.8295213,290.58653195906925,583871859.8283461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,3883.65200134942,1545425745.1412098,277.33365793127047,721738885.8360373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-14,3100.66815470405,1950938472.0145135,214.3117136334975,929861557.1062983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,3587.9431219159,3308099534.339308,246.9218572871298,1617179859.467345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-16,3606.27519721432,1399781741.4877734,244.80561175288247,586258300.894896,0.10725062436515388,1.0512233074868058,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-17,3553.43231625865,846880197.8947364,249.66654597502836,336444511.1569665,0.15404129090981247,14.678587222975718,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,4012.28582499344,1282809663.1080554,287.96109568877347,935880977.9429078,0.17349123907271635,6.001766937705406,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-19,3898.93473248234,942656241.4373351,280.4456323420793,518505103.8522604,0.16833419058267893,3.878927406543514,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,3858.02095060051,676074373.1781092,279.4176492108516,322301352.00916153,0.16662792485643602,40.68761859734107,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,3628.05858753461,913652257.307351,257.465074465559,470196974.05520844,0.09581702729678905,20.56770180249738,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-22,3622.1830393146,767837732.7568976,263.46977368373445,343728639.336796,0.09421298085257275,135.88034679041334,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,3763.41140627887,578068211.7796992,283.22215899335055,365565238.54476005,0.08828963159130229,0.7930862653511168,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-24,3672.30507973319,429544014.3865627,280.68104473460187,473679365.7914858,0.08545453920539132,0.7690987855933964,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,3866.70515274174,800311260.7601415,288.0857009417575,367147869.49683565,0.10250635359918353,9.105908242854628,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,3852.93520487706,544391497.5833492,283.9294530726591,240690671.2951268,0.08965780221748919,18.19319371023182,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,4134.21241496119,936452128.5755137,302.1518453516756,394839374.31574607,0.11505513150836992,59.554010277035594,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-28,4134.88495085993,852500405.3533716,294.3138380117381,344032408.65444744,0.13955236709152263,305.1864817562295,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-29,4130.41524600294,829225349.3886597,288.11459689868053,401420308.2527799,0.1321732878720941,2.619859439046117,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,4297.79117003372,720251082.9981893,297.2689355700251,234494285.9120729,0.1719116468013488,204.6420957603784,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,4347.57873545332,682387248.0888995,299.6748890236153,208656622.10220405,0.10116815717399875,123.59107846328659,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,4383.32549736353,738468958.9611623,295.8400297394862,228753338.77109602,0.10787364049011647,14.443285103994638,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,4319.06921246641,760685985.6944162,292.2107206992577,213674545.194013,0.12443238401115728,42.0851710960265,0.0,0.0,0.0,0.0,0.0,0.0
